epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.8309312522321473,0.6264703678729302,0.4277441452123081,0.853149829738933,0.7704190772430505,0.9233057677922254,0.8305596265682391
2,0.19042759223374947,0.904622761669289,0.2625536609638558,0.9124574347332577,0.8505332121001112,0.9281761264473495,0.8826231447952037
3,0.15175388871320974,0.9232411777927624,0.2691789756956638,0.9160045402951191,0.8572654565208749,0.9207632882426869,0.8819760990681188
4,0.1325829643482797,0.9333183486925901,0.5549825248675189,0.8412315550510783,0.8041752149063667,0.9292309429461746,0.844510638739001
5,0.12836513983105044,0.9361092380310182,0.18636917239367384,0.9404086265607264,0.8933628754791112,0.9362499168475159,0.9127325705684601
6,0.11722555591665083,0.940773207462351,0.17674089355208786,0.9465096481271282,0.9013753005721022,0.9420681764413968,0.9201388235070551
7,0.10155704749855464,0.9499325691166555,0.3823907349068826,0.8803916004540295,0.8063866311850015,0.9332105030086632,0.856074600539464
8,0.08508201379308312,0.9577995055068554,0.3120953595362555,0.9049375709421112,0.845513263589834,0.9287313555940252,0.8761688199212578
9,0.08279875668178933,0.9608900876601484,0.33062322283892814,0.9070658342792282,0.8482469727732668,0.9385845834723757,0.8842293985376198
10,0.07185457722828549,0.9629879373642017,0.2591541584583643,0.9269296254256527,0.8777095966170747,0.927834757024533,0.8965239961640701
11,0.06718720455706019,0.9668277515546565,0.2103518481339099,0.9415437003405221,0.8909524224440605,0.9407482109479456,0.9138399079935425
