epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.832674962864722,0.7419966432523155,0.33204795711036356,0.8911748013620885,0.819992005455264,0.9113449749512528,0.857515388146379
2,0.16997886114668853,0.9461055510660782,0.28774562089970374,0.911322360953462,0.8543880986892232,0.9353656218265572,0.8883981327995406
3,0.12197041326104786,0.9604649717162926,0.19286928467390288,0.9426787741203179,0.8994273905664705,0.9274090082530536,0.9116169318119972
4,0.11288549244631242,0.9638838813949151,0.16983666765326783,0.9506242905788876,0.920059542974557,0.9372111829588538,0.9269487411820881
5,0.10341060347571417,0.9673027910735377,0.15401475639338016,0.9516174801362088,0.9319937668992418,0.9273669054701728,0.9285953435717457
6,0.08882892858601174,0.971996021632374,0.17403405915988582,0.9521850170261067,0.9237312142840368,0.9295464169228996,0.9258363089306081
7,0.07631043568040471,0.9766270901970535,0.19027095725536794,0.9521850170261067,0.9187649152874565,0.9356959792211756,0.9257996226642534
8,0.06834846213178898,0.9788649219866973,0.21469595766697802,0.9500567536889898,0.9218024196538855,0.9377986846745688,0.9276789195387223
9,0.060370569799099216,0.9805743768260086,0.17175865621779163,0.9589954597048809,0.9313954019421676,0.9458939671663508,0.9379571736394846
10,0.05221102426947124,0.9832784235718282,0.19636544874753475,0.9497729852440409,0.9202263170887601,0.9329151570983173,0.9248337326113093
11,0.05138156628401024,0.9838378815192391,0.1815558560155942,0.952894438138479,0.9172369195579023,0.9406431283769613,0.9281965217603158
12,0.04321805500673498,0.9861378753030398,0.16869529348151724,0.9567253121452894,0.9378013186233952,0.9344832846737788,0.9353696169853395
13,0.037425150027539246,0.9876608441598806,0.16570696464308265,0.9588535754824064,0.9392325386283877,0.936158705458138,0.9358695819503152
14,0.035745283672679144,0.9885932740722322,0.16198447977145702,0.963677639046538,0.9420796527351806,0.9441368116636176,0.9428565066058563
15,0.03307022817085147,0.9894946229875055,0.21713701672136007,0.9504824063564131,0.9383157124225149,0.9165551981967224,0.9248392964547093
16,0.02982320055927514,0.989867594952446,0.22620265503659126,0.9524687854710556,0.9213163432135429,0.936257942925829,0.926201096774518
17,0.023830351447097636,0.9926027226953441,0.19151290830060289,0.9597048808172531,0.9429192500681092,0.9338698220783961,0.9370554626907569
18,0.024292127244473816,0.9922919127245602,0.2963516412603664,0.9394154370034052,0.8874100405770425,0.9407422610379105,0.910904590405165
19,0.019711400256533517,0.9932865046310686,0.21782688488249016,0.9504824063564131,0.9223389463641412,0.9337246730477978,0.9257474256229065
