epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.8474859975574428,0.7333105950203095,0.2382017066263542,0.9213961407491487,0.8803319744974317,0.8924939411060517,0.8789769161059701
2,0.1715571420292463,0.9454280487426746,0.1660188353596288,0.9493473325766175,0.9291089935413174,0.9197158405749352,0.9225977212706042
3,0.12466275097196955,0.9605593625003875,0.14824424429998678,0.9554483541430193,0.9437507075713191,0.9212373722112841,0.9319013845619161
4,0.11678137144161112,0.9616756069579238,0.18170804160725107,0.9494892167990919,0.9464697994177067,0.9072241192786726,0.9234412249821274
5,0.10606259918766746,0.966264611950017,0.19174558169813138,0.9438138479001135,0.9256626477837525,0.9075796778661999,0.9153557908648358
6,0.09471576218764008,0.9706675761991876,0.1680122118086605,0.9514755959137344,0.922910075418801,0.9386898916059242,0.9290888532723334
7,0.07946644974473385,0.9749155064959226,0.1530886572024607,0.9588535754824064,0.9474788345971185,0.9306635528753185,0.9376396469241809
8,0.07098541266689794,0.9774580633158662,0.18304280811134216,0.9548808172531215,0.9280212885227139,0.9379040355440508,0.9321471492872333
9,0.06266991461653738,0.9811478713838331,0.16560003381271643,0.956583427922815,0.9349928558058963,0.9373015471698504,0.9355783887489455
10,0.05669597403660863,0.9820160615174723,0.19737890291129603,0.9509080590238366,0.9362822214258305,0.925207824588736,0.9289131799146003
11,0.05240063261597818,0.9834423738798796,0.15778505399191042,0.9609818388195233,0.9414661435370263,0.9398642483487794,0.9397503716582363
12,0.046316596070900946,0.9854578152615423,0.16868249436846025,0.9571509648127128,0.9390043726442627,0.9335394261656091,0.93546822453715
13,0.03983376170283104,0.9871941955288208,0.19894447358913833,0.9561577752553916,0.9377952727536263,0.9316018095898541,0.9328549280903786
14,0.03989569148057487,0.9872562091097951,0.1537480085419544,0.9597048808172531,0.9421379895056315,0.9337056973036796,0.9372181625705277
15,0.03325596153834153,0.9892406437009705,0.1912471733357796,0.9555902383654937,0.9230882328147464,0.9418155438277028,0.9313483288454253
16,0.02831979667875407,0.9909150103872748,0.2028893272309542,0.9587116912599319,0.9307215053538833,0.9477399848080402,0.9386772548256676
