epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.8973499176554827,0.6434309726857002,0.3532807481936079,0.8854994324631101,0.8240033610748502,0.8887681630699095,0.8428042850934522
2,0.18284807229793743,0.9207452725250278,0.4365497283679412,0.8730136208853575,0.8524286995181395,0.9133986904949651,0.8650504701992815
3,0.13554458820299392,0.9445371400321345,0.34956702828268477,0.893161180476731,0.8237004249832253,0.9373645628469194,0.8705352426370792
4,0.12299765623188996,0.9479977753058955,0.4164469227317412,0.878405221339387,0.8005776045486782,0.9299930532785227,0.8528501430452913
5,0.11462726663976393,0.9523544679273267,0.26408150165771777,0.9269296254256527,0.8675349338599178,0.9315975407828302,0.8950290659274556
6,0.10239930058263856,0.9584723767148684,0.23693609108676264,0.9314699205448355,0.8790170806950056,0.9396629242937123,0.9051465031708296
7,0.0811373421414795,0.9672166604869609,0.34261180200334246,0.9091940976163451,0.8661263689168495,0.9227412221634957,0.8851825612677934
8,0.07616079765366769,0.9674329501915708,0.20876861698858507,0.9345913734392736,0.8836777437019186,0.9377220095407804,0.9075354885876222
9,0.06654202469765713,0.975064886911383,0.3215703209903985,0.9140181611804767,0.8486866480010039,0.9371375543692902,0.8859983859674355
10,0.061433722482392025,0.9745396119144729,0.2532328383650884,0.9381384790011351,0.8873239017057134,0.9391480498539618,0.9109272748327036
11,0.053003129068116724,0.9766407119021134,0.22700604968848564,0.9418274687854711,0.8992848487325125,0.9370269252180073,0.915908691636774
12,0.042297203389172304,0.9816771721666049,0.3355510974148466,0.9249432463110102,0.8795111099147862,0.922611091522452,0.8935470165458037
13,0.0448222256124878,0.9809974045235447,0.2138151585287345,0.9445232690124858,0.9000023426310594,0.9392258242082289,0.9179215057756309
14,0.038627194050577345,0.9830985045111853,0.1917381220618227,0.9506242905788876,0.9134203002785354,0.9444658226422374,0.9277609414585924
15,0.031902797266305204,0.9852923000865159,0.25019885932003283,0.9335981838819524,0.8909680512076955,0.9334162068064296,0.9079705859297791
16,0.030902406834768564,0.9868063280187863,0.22387375809709453,0.9470771850170261,0.9064721956022975,0.9458010227671805,0.924530858093061
17,0.028185233403224992,0.9875478927203065,0.24656782303989408,0.938422247446084,0.8899293522874201,0.9434713121011935,0.912770162967993
18,0.021251501520640707,0.9900197750587072,0.21002722782788424,0.9534619750283768,0.9165252565966888,0.9450501927392504,0.9293406656905162
19,0.021492664731630046,0.9902051662340873,0.18294760000654842,0.9562996594778661,0.9208572170492383,0.9460658335413957,0.9325439322418333
20,0.018977796247071084,0.9917500926955877,0.2261084276859282,0.9533200908059024,0.9174080117501981,0.9499014491880828,0.9322934007463567
21,0.018518877079167755,0.9925534544555679,0.2757915726558077,0.9337400681044268,0.883350815237906,0.9293797639457955,0.9031245348991462
22,0.01028868854486544,0.9948399456185886,0.22332292245128532,0.9536038592508513,0.9205051589083175,0.9412946108425054,0.930016776286582
23,0.014422646307876248,0.9932950191570882,0.21756614236982058,0.9496311010215664,0.9142793588471605,0.9431179363719938,0.9270312007972507
24,0.009740660634329342,0.9952416264985786,0.20747627639712007,0.9557321225879682,0.9211115140045578,0.9450320945111205,0.9320471598973011
