epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.6230580554033738,0.8249232037161909,0.21300267630505665,0.9350170261066969,0.9206644089999938,0.8876416928296452,0.8999621847039943
2,0.13179684043004009,0.9601221248220574,0.1760316339720365,0.949205448354143,0.9169846455614841,0.9307112925116082,0.9230957499397517
3,0.09800791790193382,0.9711732973701955,0.22916943560632963,0.9374290578887627,0.9263820205338377,0.8984990938897784,0.9052741174460012
4,0.09202245909056829,0.9723158762268674,0.18199673888170997,0.9540295119182747,0.9577593172337142,0.9071487706685578,0.9304633722423253
5,0.08308147921445602,0.9761556904173222,0.13301149452836625,0.9628263337116912,0.95276020519121,0.9313517986541305,0.9414645883688193
6,0.06950822507519601,0.9791900801678279,0.21042069131065533,0.9524687854710556,0.9650643704463198,0.899644770699909,0.9298464438983404
7,0.06568030630721879,0.9809882370570165,0.1607921717286393,0.9547389330306469,0.9401591230290006,0.9326545150439799,0.9352585351369164
8,0.05585888205399746,0.9838353187982318,0.14846286565971417,0.9659477866061293,0.9621728938715753,0.9376009385665692,0.9490310814853778
9,0.0487261959995211,0.9859893609050723,0.2315768647608815,0.9509080590238366,0.9600707288341797,0.8968840746687091,0.9245125441688415
10,0.045072392423358726,0.987038285757099,0.19395270685879806,0.9597048808172531,0.9566869396069145,0.9192212416162898,0.9344647637371691
11,0.04026020676068257,0.9884243650258485,0.15571792649544586,0.9631101021566402,0.9513080005791017,0.9375523702718137,0.9438651580548236
12,0.03696721843426105,0.98937963587323,0.16146738281111148,0.9660896708286039,0.9524128791365362,0.9445738982067077,0.948182029092051
13,0.0332280548172545,0.9905222147299019,0.20533994369522265,0.9572928490351873,0.9433677852510521,0.9310277659967955,0.9363255901796737
14,0.03283853904657216,0.990597137933618,0.1593105159029051,0.9667990919409761,0.9468604331783684,0.950656081769144,0.9484358209740025
15,0.027632379428113165,0.9919082939986514,0.20112228686762867,0.9646708286038592,0.9527278755299239,0.9395335046093596,0.9451474063534908
16,0.026403360240314852,0.9920206788042256,0.19686698581191192,0.9645289443813848,0.952214278983742,0.9380126204957518,0.943935520516603
17,0.023189333196659435,0.9934254888739042,0.17682179385591734,0.9675085130533485,0.9606302348302155,0.9405471009814316,0.9502248569744026
18,0.022249352937076194,0.9932194500636847,0.16803041959331977,0.9669409761634506,0.9581961967560342,0.9416519027844646,0.9494264483039672
19,0.01812095606297344,0.9945680677305762,0.18221200358610007,0.9680760499432464,0.9631308600691608,0.9404663250362821,0.9512505220052739
20,0.017420246807494134,0.9948302989435829,0.2099962494012913,0.9646708286038592,0.9498601021215177,0.9415249090991015,0.9450134420913754
21,0.016761218413365787,0.9948302989435829,0.19858282344652034,0.9652383654937571,0.9502863008705938,0.9461909782821781,0.9477937191280347
22,0.014461792572025558,0.9956731849853899,0.20706547253718663,0.9633938706015891,0.9572878881204545,0.9309763266610186,0.9431469982817579
23,0.012529487205350087,0.9963849554206938,0.17866380200517343,0.9641032917139614,0.9489625121228027,0.9419993261293257,0.9448009811950125
24,0.010917980480076842,0.9966097250318423,0.1783225806242013,0.968927355278093,0.9575254976922934,0.9486870426681783,0.9527529159902374
25,0.009050590091576832,0.9971716490597138,0.2043697766245911,0.9699205448354143,0.9589315189350348,0.9488991470896403,0.9533939847779404
26,0.008023318305118418,0.9973402262680752,0.17804023040638312,0.9714812712826334,0.9668340621341355,0.9479256563336732,0.9570440440136516
27,0.007503574336032345,0.9975088034764367,0.18515154485867785,0.9685017026106697,0.9625677704147174,0.9416424625474512,0.9513506364997347
28,0.005744079073318718,0.9983516895182438,0.20176164761603202,0.9697786606129398,0.9653789976755993,0.9426336068799978,0.9536074255550925
29,0.005435375364635263,0.998445343522889,0.19739135855122664,0.9697786606129398,0.9572791197000362,0.9485844240946388,0.9525769135613356
30,0.004113756508049118,0.9986888439349667,0.21442764153157184,0.9683598183881952,0.9562784123592744,0.9477882580558448,0.9516842617712157
31,0.0031920407878636013,0.9988761519442572,0.22291204655676267,0.9675085130533485,0.952991170585345,0.9457431341815415,0.9487462774219609
