epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.42888628885193497,0.8710384356035064,0.20151250710151006,0.936577752553916,0.9165213763817978,0.8877101606705872,0.89943327366814,0.89943327366814,473.5029339790344,0.001,1,0.936577752553916,0
1,0.13190404600703493,0.9589233535625984,0.16382693641107535,0.9531782065834279,0.9327885995587115,0.9267093051309278,0.9293262207961294,0.9293262207961294,78.49629545211792,0.001,1,0.9531782065834279,0
2,0.1024941513446723,0.9692440248745037,0.1630147315064132,0.9537457434733257,0.94336688101536,0.9115630215742767,0.9259584790055987,0.9259584790055987,117.77597570419312,0.001,1,0.9537457434733257,0
3,0.08929258207339441,0.9723533378287256,0.15609760159295197,0.9572928490351873,0.937274888997119,0.933346802016982,0.9344563606023858,0.9344563606023858,133.76410341262817,0.001,1,0.9572928490351873,0
4,0.08247906560744779,0.976080767213606,0.1358702211049651,0.9601305334846765,0.9560969711716106,0.9227573157023468,0.9387252031193589,0.9387252031193589,163.60905241966248,0.001,1,0.9601305334846765,0
5,0.07317652066118277,0.979208810968757,0.18506178137078294,0.9448070374574348,0.9511808863856306,0.8862658423269996,0.9139707408549756,0.9139707408549756,390.6320743560791,0.001,0,0.9601305334846765,1
6,0.07948387292385181,0.9770922304637746,0.16110016032499377,0.9562996594778661,0.9439435539382295,0.9198321606096597,0.929790214623099,0.929790214623099,141.1393780708313,0.001,0,0.9601305334846765,2
7,0.06450914401288052,0.9817000074923203,0.12944823167904357,0.9633938706015891,0.9515687684159002,0.9370663633062127,0.9438897062349572,0.9438897062349572,218.45194125175476,0.001,1,0.9633938706015891,0
8,0.06728081775347311,0.980782198246797,0.13737956294783304,0.9625425652667423,0.9505912555550249,0.9354765240018307,0.942610433620427,0.942610433620427,172.94610619544983,0.001,0,0.9633938706015891,1
9,0.06439770151379337,0.9815688918858171,0.14550140281708898,0.9571509648127128,0.9388900346706096,0.9311547932360127,0.9341765352631421,0.9341765352631421,192.8762948513031,0.001,0,0.9633938706015891,2
10,0.06062348121699724,0.9831797407657151,0.14975111901645932,0.9577185017026106,0.9473188896473251,0.9323893836465628,0.9389410101904834,0.9389410101904834,138.0930209159851,0.001,0,0.9633938706015891,3
11,0.06324617632523022,0.9822057391174046,0.20575303715850374,0.9506242905788876,0.9393930066589666,0.9186330975977725,0.9258976175513939,0.9258976175513939,188.47535514831543,0.001,0,0.9633938706015891,4
12,0.059044809360747914,0.9832359331685023,0.13975970623077202,0.963961407491487,0.9551115023898854,0.9354385459133475,0.9444277863109889,0.9444277863109889,132.79761862754822,0.001,1,0.963961407491487,0
13,0.05614303787415835,0.9840788192103095,0.13626339041972202,0.962116912599319,0.9424024623796208,0.9448961122295033,0.9432984477971766,0.9432984477971766,101.24896788597107,0.001,0,0.963961407491487,1
14,0.0533796234670118,0.9844908968307485,0.13787695165976213,0.9601305334846765,0.944113680749688,0.9397226666303634,0.941278370016008,0.941278370016008,92.97734475135803,0.001,0,0.963961407491487,2
15,0.0523247349304774,0.9848842436502585,0.12367959048348401,0.9666572077185017,0.9542770247462357,0.9460577407754931,0.949988515502111,0.949988515502111,89.54127907752991,0.001,1,0.9666572077185017,0
16,0.05141848770017757,0.9849966284558328,0.1540235210373674,0.9625425652667423,0.947231332161172,0.9395220133301024,0.9420873231906376,0.9420873231906376,91.98295712471008,0.001,0,0.9666572077185017,1
17,0.05115474948220359,0.9853899752753428,0.1318616768420155,0.9650964812712827,0.9579838805264691,0.9368514207748309,0.9466592227992168,0.9466592227992168,87.38435792922974,0.001,0,0.9666572077185017,2
18,0.04986044767930866,0.9852588596688394,0.12448897241809599,0.9665153234960272,0.9596652951562441,0.9388134574027691,0.9488784785363773,0.9488784785363773,87.60773777961731,0.001,0,0.9666572077185017,3
19,0.049299106645238955,0.9857645912939237,0.1911025776307456,0.9514755959137344,0.9321793357058317,0.9312839559328984,0.9296302944582543,0.9296302944582543,87.61782574653625,0.001,0,0.9666572077185017,4
20,0.04846821428691287,0.9863452461227242,0.13329309902253542,0.9642451759364359,0.9554949778836656,0.9379697885740725,0.9463556119620983,0.9463556119620983,89.83428072929382,0.001,0,0.9666572077185017,5
21,0.046316131828430265,0.9867198621413051,0.12996126569831262,0.9659477866061293,0.9559078488399382,0.9435533304323241,0.9488613214535064,0.9488613214535064,87.58604955673218,0.001,0,0.9666572077185017,6
22,0.04515169345735867,0.9869633625533828,0.16208439134110889,0.9615493757094211,0.9449244391676079,0.9370851934548466,0.9403823469497898,0.9403823469497898,84.56391549110413,0.001,0,0.9666572077185017,7
23,0.04633016795663937,0.9864763617292276,0.13345122207939517,0.9653802497162316,0.9542160324395438,0.9429249021414606,0.9482079704458314,0.9482079704458314,84.2575159072876,0.001,0,0.9666572077185017,8
