epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.28350120803743606,0.9117966584251143,0.16892710630388832,0.949205448354143,0.9515645793186241,0.8990514928712149,0.9223647223929327,0.9223647223929327,505.77554988861084,0.0003,1,0.949205448354143,0
1,0.10241479374596159,0.9691503708698584,0.15018829759305885,0.9589954597048809,0.9616359499728556,0.9147129289223174,0.9365719444944095,0.9365719444944095,349.78307008743286,0.0003,1,0.9589954597048809,0
2,0.08006323576464745,0.9766801528433355,0.15366702572787544,0.9561577752553916,0.9506029824961141,0.9153295476874868,0.9309772170465253,0.9309772170465253,269.163871049881,0.0003,0,0.9589954597048809,1
3,0.07120502870684796,0.9797332733947703,0.13313341030065798,0.9626844494892168,0.9476997192431124,0.9370226471410984,0.9414621419809461,0.9414621419809461,197.19662475585938,0.0003,1,0.9626844494892168,0
4,0.06375106962176778,0.981138083464449,0.1388470819696171,0.9626844494892168,0.9533413642131268,0.9351219886024867,0.9435389131397236,0.9435389131397236,242.8044776916504,0.0003,0,0.9626844494892168,1
5,0.0592483726246002,0.9827676631452761,0.11316269102037771,0.9683598183881952,0.9530664074307983,0.9489193211148582,0.9506148600236229,0.9506148600236229,256.8779444694519,0.0003,1,0.9683598183881952,0
6,0.05511132582928337,0.9844534352288904,0.15943803112036525,0.9578603859250852,0.9331894252438137,0.9386790614113919,0.9343490461970764,0.9343490461970764,229.23550653457642,0.0003,0,0.9683598183881952,1
7,0.05208857134185525,0.985483629279988,0.1552913372829241,0.962116912599319,0.950312295553987,0.93386533140476,0.9396600006505031,0.9396600006505031,222.39773774147034,0.0003,0,0.9683598183881952,2
8,0.04971148438683734,0.9858582452985689,0.11636222669249625,0.9665153234960272,0.9556351280404769,0.9460815417538245,0.9504019423056597,0.9504019423056597,217.06486320495605,0.0003,0,0.9683598183881952,3
9,0.04443098588344155,0.9878999025998352,0.1446064870543832,0.96183314415437,0.9403063768268081,0.9406533342041922,0.9391881167858972,0.9391881167858972,193.50106167793274,0.0003,0,0.9683598183881952,4
10,0.04493142118338517,0.987450363377538,0.11233949043371849,0.9690692395005676,0.9562991506725046,0.9490021925549205,0.9523950020876383,0.9523950020876383,233.7187361717224,0.0003,1,0.9690692395005676,0
11,0.04171380487757632,0.9886491346369971,0.14478033572652022,0.965522133938706,0.9642039269046991,0.93280520409265,0.9474089396971483,0.9474089396971483,227.13957381248474,0.0003,0,0.9690692395005676,1
12,0.039673396264932555,0.989023750655578,0.12416259955686525,0.9697786606129398,0.959475614223788,0.9454180683382577,0.9517035696868145,0.9517035696868145,195.87953281402588,0.0003,1,0.9697786606129398,0
13,0.04042960324926779,0.9887989810444294,0.12562945959844446,0.9703461975028377,0.9611900416111195,0.9479878735015593,0.9540041554140104,0.9540041554140104,299.5305848121643,0.0003,1,0.9703461975028377,0
14,0.03550930230184634,0.9904098299243276,0.1474096057821634,0.9680760499432464,0.9684471346741415,0.9378559604158196,0.9522505881913214,0.9522505881913214,311.2160220146179,0.0003,0,0.9703461975028377,1
15,0.03641844605581128,0.9901475987113209,0.12063143196966072,0.968927355278093,0.9565331469245034,0.9503100645722896,0.9530299516780336,0.9530299516780336,145.73756575584412,0.0003,0,0.9703461975028377,2
16,0.03445373969994437,0.9903723683224694,0.11763020424814746,0.9687854710556186,0.951379639003798,0.9535808196188705,0.9518348923653436,0.9518348923653436,181.01686191558838,0.0003,0,0.9703461975028377,3
17,0.031499794244524384,0.9911403311605604,0.13545471508688162,0.967366628830874,0.9573640179939721,0.9434939303719414,0.9494956368399006,0.9494956368399006,74.29091167449951,0.0003,0,0.9703461975028377,4
18,0.0298150864073836,0.9915711395819286,0.12633641820514793,0.9693530079455165,0.9566373302427835,0.9509519383128308,0.9535189883283236,0.9535189883283236,67.63470101356506,0.0003,0,0.9703461975028377,5
19,0.028052579709577467,0.9919082939986514,0.13031956606960993,0.9693530079455165,0.9538409786426904,0.9545128993433004,0.9539262730432042,0.9539262730432042,66.27396750450134,0.0003,0,0.9703461975028377,6
20,0.02421479435668156,0.9928635648460328,0.14358072859917173,0.9667990919409761,0.9530350382597592,0.9433462264217084,0.9478999922392791,0.9478999922392791,72.71185660362244,0.0003,0,0.9703461975028377,7
21,0.025155808329028178,0.9928822956469618,0.1311674914417604,0.9696367763904654,0.9595013533059831,0.9456681080185768,0.9522530126104926,0.9522530126104926,71.27762770652771,0.0003,0,0.9703461975028377,8
