epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.4367532138443711,0.7777590469768487,0.32805917972000387,0.8942962542565267,0.8273993794726623,0.914990755297883,0.8629946515335029,0.8629946515335029,431.2998917102814,0.001,1,0.8942962542565267,0
1,0.20797614096819844,0.8923915486626208,0.45330144934595124,0.8557037457434733,0.7729750472274223,0.9135627481162215,0.8243288080299035,0.8243288080299035,142.73701095581055,0.001,0,0.8942962542565267,1
2,0.17313386523327043,0.9111036187907395,0.408499968893102,0.8893303064699205,0.8374402369474611,0.9198947959560665,0.865696209628349,0.865696209628349,118.25769543647766,0.001,0,0.8942962542565267,2
3,0.16296309617214672,0.9166104742638795,0.2784579751329141,0.9066401816118048,0.8406571775680473,0.9300332094526317,0.8771724308878804,0.8771724308878804,83.65337204933167,0.001,1,0.9066401816118048,0
4,0.1342295760553571,0.9297782273170001,0.24619562077682952,0.9290578887627696,0.8738898451225676,0.934203371109103,0.8995687196068031,0.8995687196068031,156.392751455307,0.001,1,0.9290578887627696,0
5,0.1424642107605425,0.9277365700157338,0.30459546326036846,0.8877695800227015,0.8484103184447247,0.9368237216446841,0.87788801498059,0.87788801498059,92.69432258605957,0.001,0,0.9290578887627696,1
6,0.12231868763348266,0.9357908144152244,0.16646419102579743,0.9465096481271282,0.9038891128847806,0.943517717958656,0.9213162854381776,0.9213162854381776,75.93012499809265,0.001,1,0.9465096481271282,0
7,0.12731223261874047,0.9358470068180116,0.18512849080228067,0.9449489216799092,0.8989340344992917,0.9449257600651483,0.918999544809731,0.918999544809731,119.37203025817871,0.001,0,0.9465096481271282,1
8,0.10609210229030734,0.944275867236083,0.30906578680429253,0.9141600454029511,0.8583411601408564,0.9266672807531874,0.8830940529086683,0.8830940529086683,75.28033876419067,0.001,0,0.9465096481271282,2
9,0.09306143041903317,0.9528358432606578,0.2612875982399557,0.9164301929625426,0.8508904570518809,0.9321470187846047,0.8842550836063611,0.8842550836063611,75.94213557243347,0.001,0,0.9465096481271282,3
10,0.09443149636785324,0.9509814939686821,0.25570339294470573,0.92238933030647,0.8692585309882491,0.9460938421233468,0.9017561230012198,0.9017561230012198,75.72211790084839,0.001,0,0.9465096481271282,4
11,0.09719795751804546,0.9519929572188507,0.24846565012598185,0.9253688989784336,0.8613596271414563,0.9395137380440183,0.8963767745638425,0.8963767745638425,80.19158935546875,0.001,0,0.9465096481271282,5
