epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,1.7448351723634947,0.5201168801977972,1.4357423962312714,0.6238649262202043,0.21145260572396984,0.1421597446224312,0.1370115665149724
2,1.2985772435617078,0.653854798831198,1.2288377841450402,0.6481271282633371,0.4130839144595763,0.20949124820548892,0.20233216272880528
3,1.1392759730809279,0.6700569416348243,1.1048085647809587,0.6608967082860386,0.6175906293563868,0.23509929355083695,0.2431616535584797
4,1.0290620873695528,0.682887540271222,0.9982497582231119,0.6784903518728718,0.7508010384351392,0.28467445059110746,0.31490719297667674
5,0.9518640420316641,0.6974226417921631,0.9258190743671677,0.6949489216799092,0.7170515572446311,0.332728396169887,0.3795217123949827
6,0.8939587215837078,0.7101595864239155,0.8865189781979627,0.7017593643586834,0.7610250599549134,0.3472879547425451,0.4035111084048743
7,0.8545992252192015,0.7202367573237431,0.8444275233727297,0.7183598183881952,0.7513707509235421,0.39699061146458675,0.46334709914718714
8,0.8260103694426394,0.7283659249269498,0.8235353449734549,0.7209137343927355,0.7805491526642552,0.39352832219881706,0.4603756419757965
9,0.8061091137363766,0.7342661272195999,0.7998729186875441,0.7308456299659478,0.7506960816728049,0.43334922838163337,0.5064169823458243
10,0.7896260617109259,0.7391548662620814,0.786506055168058,0.7324063564131669,0.7714453007476924,0.4297847099958587,0.5048743980707704
11,0.7775288623192252,0.7408780999475537,0.7793192430168774,0.7315550510783201,0.7813692059725454,0.4241304610899513,0.4987069813322056
12,0.7654876972420203,0.7449988761519443,0.7752238365285845,0.7335414301929626,0.7954476916548577,0.4257580197585496,0.5012437630729994
13,0.7564856996114329,0.7499250767962838,0.7587692535589182,0.7448921679909194,0.7625013389868774,0.47330819882131464,0.5417497372071894
14,0.7492513270282367,0.7519105416947629,0.7601835371007526,0.7393586833144155,0.793648412142424,0.44173305865824813,0.5171738867352239
15,0.7411414127032963,0.7526410429309958,0.7411292041579558,0.7519863791146425,0.7760210619013993,0.48741296039726434,0.5639905038170862
16,0.7355714280917741,0.7548512774406234,0.7366393229138207,0.7517026106696936,0.7655958821996113,0.49206511023422844,0.5641160310964675
17,0.7311299746671741,0.7561624335056567,0.7395471609534555,0.748439273552781,0.7852946137173716,0.47050884385570035,0.5464716812342656
18,0.7245228501118961,0.7599835168951824,0.7278447662910688,0.7573779795686719,0.7561574802273947,0.5148362389234777,0.584006234616418
19,0.7243290651181293,0.7593466696635948,0.7319904626070457,0.7495743473325767,0.7919288078711432,0.47119478257224645,0.5477155868538349
20,0.719694772297732,0.7614819809695063,0.7295914420361806,0.7526958002270148,0.7943824343721445,0.48053724703065265,0.5553477158701666
21,0.718336177926622,0.7603768637146925,0.7213284880224212,0.7569523269012486,0.7966086897314094,0.49175569139523595,0.5716876993520087
22,0.7137067650216005,0.76219375140481,0.7173437345448991,0.7590805902383655,0.7907166985285025,0.4986041557061183,0.5790738888420196
23,0.7110688633607766,0.7615756349741515,0.7115036659761389,0.7609250851305335,0.7823530141473672,0.5072930806251154,0.5870932157630334
24,0.7090566768653921,0.7636922154791339,0.719624010490042,0.7542565266742338,0.7946055820366479,0.48525452557837495,0.5604932736045976
25,0.7058631719753002,0.7653405259608901,0.7142397805442912,0.7585130533484676,0.7879726292443797,0.49802734333384935,0.5736742986806568
26,0.7078598540910149,0.7647036787293024,0.7155372360640749,0.7555334846765039,0.8018233711857347,0.4840454387197391,0.5678316298018095
27,0.7025423353107947,0.7661834120026972,0.7109487746091584,0.7607832009080591,0.7881948493428239,0.5065385554532877,0.5820271638818076
28,0.7013379502869853,0.7653592567618192,0.711102477018847,0.7559591373439274,0.7976707009301324,0.48833489002292413,0.5704861349705724
