epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,1.669206444427763,0.5683112309882371,1.426235995620117,0.626844494892168,0.1987965906835485,0.1491853856480722,0.14118885747572174
2,1.2923259527181126,0.6540608376414175,1.2335877895321397,0.6469920544835415,0.3352594069121717,0.2029477269554872,0.1957365891647065
3,1.1366833369767808,0.6697947104218176,1.0880918171093985,0.6678490351872872,0.6407464327326692,0.2553314745592263,0.2730408430051099
4,1.0253293300832516,0.6836180415074549,0.996045725748353,0.679483541430193,0.7008647905250079,0.2859783188806568,0.31620606774659676
5,0.9475476490010606,0.6973851801903049,0.9282213130893945,0.7070090805902384,0.7259578127410222,0.3778248752007723,0.43581025664119405
6,0.8917743823738539,0.7104405484378512,0.8783456530473771,0.7075766174801362,0.7886331743450244,0.3588808398376353,0.41685852194788847
7,0.8523438974669018,0.7226530306435903,0.8396855522714615,0.7236095346197503,0.7613801074751199,0.41411592574433304,0.48321925942456095
8,0.8224801956968664,0.7290776953622536,0.8261411083630544,0.7194948921679909,0.7794081015844371,0.38972722072528426,0.45536796887546327
9,0.8039284599955416,0.7332921255712894,0.806136971319366,0.7291430192962542,0.770145565857303,0.4247104247476246,0.49145689903974565
10,0.78692027115461,0.7399040982992433,0.7887616335437078,0.7322644721906924,0.7778778682670112,0.4296450708452985,0.5031976473181284
11,0.7728648826992359,0.7435753352813367,0.768731934959567,0.7453178206583428,0.7529880793546263,0.47543475284321035,0.5463791128198313
12,0.7655633716732587,0.7458792237956094,0.7717398045651026,0.7390749148694665,0.7878917581355119,0.4482573590765506,0.5175036639766282
13,0.754963444874797,0.7495504607777028,0.7604503567396378,0.7396424517593644,0.7810077837636734,0.44585352600603545,0.5205530955875762
14,0.7453207836920486,0.7513298868659624,0.7574375662707872,0.7387911464245176,0.7802074361117719,0.44294237833021816,0.5172170671723952
15,0.7386877412580591,0.7537274293848805,0.7452995240828789,0.75,0.7749174684940442,0.4825559275976566,0.5561616667447175
16,0.7360849474408327,0.7551322394545591,0.74422719062334,0.746594778660613,0.8010611300678074,0.4619359439314459,0.5453428477086565
17,0.7295857839051316,0.7567805499363153,0.7299545285514155,0.7589387060158911,0.7642238809213219,0.5091234122430593,0.5855192539618822
18,0.7244812052683267,0.7579231287929872,0.7305709497201729,0.7538308740068105,0.7962660659709884,0.48659796128870997,0.5696990910601745
19,0.7225778644572771,0.7600959017007567,0.7261456192917257,0.7539727582292849,0.7945685063049502,0.4839532665500581,0.5624548785180163
20,0.7196926270619469,0.7612759421592867,0.7212954833000959,0.7563847900113507,0.7897209847019554,0.49436472816347926,0.5746539447424689
21,0.717619622004669,0.7624934442196748,0.7183897548125602,0.7604994324631101,0.7950492987591247,0.5074290471438669,0.5823419377489943
22,0.7126443385006096,0.7623623286131715,0.7197487595214344,0.7576617480136209,0.7992290820449924,0.49306665761579643,0.5726982275573348
23,0.711519434653999,0.7624372518168877,0.7094349477619135,0.7630533484676504,0.7801329827442176,0.5193064143408472,0.5972746227369764
24,0.7079556597934159,0.7640293698958568,0.718588027429926,0.7519863791146425,0.7929654152683278,0.47666123559227364,0.5571478387610814
25,0.7070856896323497,0.7647973327339477,0.7129052466201246,0.7562429057888763,0.8025536039674553,0.4872448553241269,0.5711652142164325
26,0.7045924080715935,0.7632801378586949,0.7149291757969535,0.7563847900113507,0.7899375170433977,0.4894379773466386,0.5674300472317145
27,0.7048422338306622,0.7659211807896905,0.7080596786644255,0.7627695800227015,0.7999984660851865,0.5060810660054035,0.5883078492902566
28,0.7025036510500718,0.7661646812017682,0.7091627108823556,0.7590805902383655,0.8028861301401501,0.49406323894406734,0.5735921961987035
