epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.2912118761934412,0.9122649284483405,0.25961402110003834,0.9152951191827469,0.882271926852923,0.884158624548379,0.8762601627956034,0.8762601627956034,490.4157953262329,0.001,1,0.9152951191827469,0
1,0.1391694336418419,0.9598973552109088,0.21404526100199575,0.9382803632236095,0.9291547811283682,0.9031030804563972,0.9132547394072353,0.9132547394072353,209.5349943637848,0.001,1,0.9382803632236095,0
2,0.11176481712257501,0.9680077920131864,0.15068808710952883,0.9570090805902384,0.9480656844087724,0.9252914238364761,0.9353820877860066,0.9353820877860066,141.91386890411377,0.001,1,0.9570090805902384,0
3,0.10653655224802736,0.9700494493144527,0.13343173616037732,0.9577185017026106,0.9541099839494912,0.9225841955032478,0.9365495414629729,0.9365495414629729,202.25572228431702,0.001,1,0.9577185017026106,0
4,0.09624542915084,0.9735333782872556,0.16688634538676836,0.9545970488081725,0.9460053027100327,0.9208900478301153,0.9310540661213224,0.9310540661213224,195.70067262649536,0.001,0,0.9577185017026106,1
5,0.08959708854136302,0.975256611972728,0.149282793033569,0.9575766174801362,0.9369858669397252,0.9371185047850724,0.9356534917205908,0.9356534917205908,207.41424369812012,0.001,0,0.9577185017026106,2
6,0.08258276881367212,0.9766239604405484,0.14833785616799003,0.9564415437003405,0.9598266874269105,0.9145121675766896,0.9346304206426338,0.9346304206426338,221.77429509162903,0.001,0,0.9577185017026106,3
7,0.0755853524147312,0.9785345021353113,0.12187501356821237,0.9670828603859251,0.9581793273935763,0.9431822994095188,0.9503626787234061,0.9503626787234061,214.87218642234802,0.001,1,0.9670828603859251,0
8,0.06984515927593551,0.9812130066681651,0.1306723780540122,0.9656640181611805,0.9579965413141833,0.935138143787395,0.9454004448308292,0.9454004448308292,234.25428414344788,0.001,0,0.9670828603859251,1
9,0.06628720323199515,0.9818685847006818,0.1866041476971818,0.9531782065834279,0.9441596543699219,0.9138193492381607,0.9244636593189813,0.9244636593189813,210.36473178863525,0.001,0,0.9670828603859251,2
10,0.06364294202307343,0.9826178167378438,0.22011087657775738,0.9487797956867197,0.9455428093367071,0.8971069377659938,0.9126008983435124,0.9126008983435124,181.91790771484375,0.001,0,0.9670828603859251,3
11,0.06242821723945071,0.9828238555480633,0.16581144463204833,0.9588535754824064,0.9521549989404897,0.9240434241997924,0.9370792939808461,0.9370792939808461,287.2361660003662,0.001,0,0.9670828603859251,4
12,0.05865020656897795,0.9840413576084514,0.16464915237506844,0.9567253121452894,0.9343990620317159,0.9329204004534984,0.932376993264927,0.932376993264927,168.31608486175537,0.001,0,0.9670828603859251,5
13,0.05467629952267183,0.9841162808121675,0.16664723738110826,0.9544551645856981,0.9558142962334614,0.9108164668603108,0.9295181911982927,0.9295181911982927,212.1275041103363,0.001,0,0.9670828603859251,6
14,0.05234834544896251,0.9853525136734846,0.12107085448682459,0.9682179341657208,0.9583077344440897,0.9454098068662234,0.9512204837506646,0.9512204837506646,183.35938358306885,0.001,1,0.9682179341657208,0
15,0.05247658985551309,0.9851464748632651,0.1164052640272873,0.9667990919409761,0.9549622777449809,0.9495473577695885,0.9518974386902311,0.9518974386902311,194.4363396167755,0.001,0,0.9682179341657208,1
16,0.04698339188001833,0.9871694013636023,0.1262348024218301,0.9680760499432464,0.960883775897179,0.9400006954982733,0.9495734010358703,0.9495734010358703,144.33426332473755,0.001,0,0.9682179341657208,2
17,0.04880882573755076,0.9859518993032143,0.12667832151187475,0.9645289443813848,0.951694659051831,0.943662933150578,0.9470483017021571,0.9470483017021571,160.31081771850586,0.001,0,0.9682179341657208,3
18,0.046491790872820536,0.9867760545440923,0.11768985891730764,0.968927355278093,0.9636373690774994,0.9439643625231416,0.9531394671628775,0.9531394671628775,174.04794239997864,0.001,1,0.968927355278093,0
19,0.04300969793642895,0.9881059414100547,0.13917714769378645,0.9652383654937571,0.9535005026184846,0.9384258353938169,0.9449869467805202,0.9449869467805202,155.5312216281891,0.001,0,0.968927355278093,1
20,0.04641643831216236,0.9867947853450214,0.12676838373119978,0.9683598183881952,0.9694335818594819,0.9365148219449346,0.9522250816296679,0.9522250816296679,84.36657929420471,0.001,0,0.968927355278093,2
21,0.042980014150796164,0.9883119802202742,0.12499083287674942,0.9682179341657208,0.9630682507283975,0.9434392822366844,0.9529242389529164,0.9529242389529164,80.98309278488159,0.001,0,0.968927355278093,3
22,0.03993693899905173,0.9884243650258485,0.1301069577856446,0.9669409761634506,0.9660366883919195,0.9341323157259908,0.9492368367182443,0.9492368367182443,135.89363408088684,0.001,0,0.968927355278093,4
23,0.04106483050885666,0.9883681726230613,0.13320194683427986,0.9638195232690124,0.9483869863011583,0.9416675825604469,0.9441186816462314,0.9441186816462314,121.448490858078,0.001,0,0.968927355278093,5
24,0.03969957729729107,0.9880872106091256,0.13265713896988504,0.9658059023836549,0.9643647353987664,0.9334925074481663,0.9480669644647354,0.9480669644647354,124.7977180480957,0.001,0,0.968927355278093,6
25,0.04255930340442129,0.9875252865812543,0.1133984846430823,0.9697786606129398,0.9599646927558348,0.9493761947750735,0.9540922167897873,0.9540922167897873,96.35219025611877,0.001,1,0.9697786606129398,0
26,0.0335882687439841,0.990597137933618,0.1379883407397406,0.9663734392735528,0.9598533753008377,0.9391101079903791,0.9486973310932595,0.9486973310932595,175.53535628318787,0.001,0,0.9697786606129398,1
27,0.037299602781096224,0.9895669438825204,0.145698198362262,0.9660896708286039,0.9609801333078017,0.9338490384155582,0.9465218894702927,0.9465218894702927,136.9348108768463,0.001,0,0.9697786606129398,2
28,0.03563040312143192,0.989791713493669,0.14818714016633897,0.9646708286038592,0.9583204941357728,0.9360680490224361,0.9465427857883372,0.9465427857883372,171.6534240245819,0.001,0,0.9697786606129398,3
29,0.03727360605134876,0.9890424814565071,0.12680131474648595,0.9683598183881952,0.9596692301160615,0.9433933537826195,0.9507932319420586,0.9507932319420586,133.9130847454071,0.001,0,0.9697786606129398,4
