epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.8707086400451085,0.6481349415522,0.4405880334806099,0.8561293984108967,0.7735005612895686,0.9052422575697326,0.823356283500035
2,0.17757219548081396,0.9240953768875384,0.2493351076489233,0.9192678774120318,0.8676843799355493,0.9360619523108219,0.8948269312278382
3,0.13405563961497927,0.9413661591888624,0.2496111453817716,0.9235244040862656,0.8653926883270465,0.9337885700384861,0.8941330800812706
4,0.12228606401581905,0.948993829648693,0.391244137406497,0.8803916004540295,0.8213105409891668,0.9165203488654563,0.8531823176051262
5,0.11775710395014377,0.9518464543735078,0.2761436852355727,0.9157207718501703,0.8584626790707489,0.9363499138852798,0.8903691686557559
6,0.10381305894952263,0.958791975442622,0.40581889794003356,0.878688989784336,0.8208034196996444,0.9338553242010582,0.8624610890046198
7,0.08952366723037207,0.9621717156057177,0.20270759128673424,0.9475028376844495,0.9101173010218376,0.9399275790586293,0.9233026390854121
8,0.07831928030739656,0.9682180397507054,0.30462100685088056,0.9097616345062429,0.8451032927779667,0.9383062189065136,0.8840446666177725
9,0.07125972687145886,0.9711636848469815,0.22354421609565134,0.9396992054483542,0.8894835578850966,0.945090671453007,0.9147214220678236
10,0.060546046683280286,0.9745744318005644,0.1946697082848511,0.9465096481271282,0.9118798898303512,0.9399651690603852,0.9236850927936806
11,0.05810652278446698,0.9766208799727141,0.18142413155929776,0.947360953461975,0.9082508701742226,0.9392405605159883,0.9222038699765722
12,0.0508693355717902,0.9787913553068122,0.23438928617938024,0.9412599318955732,0.8941866667969411,0.9450238452497154,0.9165985716460777
