epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.870718558227037,0.6526076956548766,0.6110286681873726,0.7895856980703746,0.7176956607556767,0.9024157067471172,0.7809807585126128
2,0.18081704934288628,0.9213650773916827,0.35745422755448397,0.8862088535754824,0.8115318211316942,0.9297272893853706,0.8595619564138354
3,0.13281765700663944,0.9434947473114937,0.2557823821467303,0.9213961407491487,0.8617236983271531,0.9210643845680178,0.8854910157249142
4,0.1284854359209353,0.9483123018586437,0.24157507267910627,0.9230987514188422,0.8796589974873913,0.9059762007582773,0.8871331956975245
5,0.121461865587862,0.949710946727171,0.3411482449514226,0.9025255391600454,0.8337338466691474,0.931991818891221,0.8742771357996095
6,0.09783882183420116,0.9595325418039411,0.4357949470884005,0.8762769580022701,0.8002744129345049,0.9338394963252633,0.8529621321411693
7,0.08549462760920613,0.9656244172313048,0.2415850536300291,0.931044267877412,0.8728250271214244,0.9437856337901903,0.9042693531141794
8,0.077155862662212,0.9686081929508299,0.7423689412919365,0.7911464245175936,0.7653242572612565,0.8801479784401577,0.7865982938714723
9,0.06813301306371962,0.9713433206937279,0.32846289507767895,0.9185584562996595,0.8672888158593843,0.9405611699152371,0.8968549288673411
10,0.05848371707959642,0.9761297942437993,0.2637693122810235,0.9213961407491487,0.8578525221531444,0.9408086939004175,0.8937333783534657
11,0.054529923613772784,0.9781500590538944,0.20666383604992927,0.9442395005675369,0.896321652650332,0.9478322117917384,0.920075795274584
12,0.04982607728863859,0.9793000559457947,0.22099105607385902,0.9432463110102156,0.9006085935246518,0.9424251015747385,0.9185023995036579
13,0.04437833303819058,0.9812581587617331,0.2084759544636525,0.9480703745743473,0.9041533585957696,0.9459609375648524,0.9231810092482204
14,0.04029423185398429,0.9836513955367688,0.199414210813408,0.9487797956867197,0.9051404586951491,0.9472716441556811,0.9245426869585297
15,0.035261936702478465,0.9853919313731585,0.21493578276673572,0.9496311010215664,0.9110678551369485,0.9421162827080857,0.9249231125424576
16,0.03404432429493324,0.9860446323118046,0.2102141224647346,0.9511918274687855,0.9129414748867775,0.9428243474322492,0.9264569968053967
17,0.0344082267700709,0.9852365263877665,0.21573691003186726,0.9490635641316686,0.9108032781937249,0.9437485760657833,0.9256243366817759
18,0.027879767230640784,0.9883757070926835,0.2042926020327472,0.9517593643586834,0.9141873315101213,0.9457867146858151,0.9286349447050477
19,0.023473990997844668,0.990582457885249,0.22299251000179587,0.9490635641316686,0.9073988173124302,0.9465623831473481,0.9252826046602758
20,0.023439195360834747,0.9902405669173867,0.19129648155203943,0.9564415437003405,0.9194345632402786,0.9522241395942844,0.9350231457861896
21,0.022186619898794783,0.9912040778268166,0.20696922563410672,0.9521850170261067,0.9143951592141534,0.9436814924720225,0.9279688958949812
22,0.014708093094647552,0.9940635295580282,0.24573982935700867,0.952894438138479,0.921855633464905,0.9391704039359886,0.9295064387495392
23,0.016169681352931696,0.9923851557157953,0.2715569620748941,0.9433881952326901,0.894957024236939,0.9459538829303294,0.9184525266494962
24,0.012923409835058575,0.994933797476223,0.23039513413699536,0.952894438138479,0.9133357045016344,0.9489257612982881,0.9301497906119938
25,0.01387128955214562,0.993877043575558,0.2471000734027945,0.9496311010215664,0.9080702897534151,0.9459810927202034,0.9255123243702367
