epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.804173773439728,0.6351052671012213,0.268093891491771,0.9125993189557321,0.8469964338748023,0.9126699119056286,0.8753830837579528
2,0.18620163046388494,0.9043792612572114,0.25966274573219383,0.9154370034052214,0.8574200256692825,0.9240267064881298,0.884405624853052
3,0.14693685129301676,0.9256012587098225,0.2590808119516102,0.9177071509648127,0.860224127708141,0.9425281155591931,0.8944733109909705
4,0.1347552486186321,0.9323818086461377,0.42508546089541654,0.8698921679909194,0.8140830389995858,0.9259216889846845,0.8535898619648057
5,0.13746256524612305,0.9328688094702929,0.39408611882331634,0.8725879682179342,0.7912753511010414,0.9221070667217813,0.842475439827466
6,0.11092462738451468,0.9450438300741739,0.2727998949397939,0.9160045402951191,0.845730815004179,0.9269685067901142,0.8813973769911727
7,0.09732715155058641,0.9524050348392897,0.3708922757178738,0.9009648127128264,0.8436620589756858,0.92635672633407,0.8737006151953935
8,0.08561327282707656,0.9573499662845584,0.16142751427903604,0.9504824063564131,0.9205696077908957,0.9357589434882462,0.9270058655724093
9,0.0730317219006873,0.9635123997902151,0.23869777112567953,0.9337400681044268,0.8839763970290068,0.9396955815706077,0.9079426816669884
10,0.06749875147606926,0.9651794410729003,0.20788832528401904,0.9480703745743473,0.9074470830231137,0.9392547143964317,0.9219241044868395
11,0.06513825901960583,0.9684011388326965,0.18549766544843324,0.947644721906924,0.9047891258300714,0.9435300617650525,0.922161072397829
12,0.055715916298274076,0.9716790289952798,0.17740111721485083,0.9511918274687855,0.9209327559405045,0.9417551562868799,0.9297171628093986
13,0.050275120813078805,0.974057840713269,0.1539083925756485,0.9572928490351873,0.9281633671917158,0.9447952351028284,0.935167487138568
14,0.04684685626545948,0.9759496516071027,0.17688669627750073,0.9487797956867197,0.9051055423728028,0.9470559691214383,0.9245030272292517
15,0.0374499053141782,0.980370120626358,0.2202162788322001,0.9459421112372304,0.9044479158120488,0.9485373828738063,0.9238474798517103
16,0.03896281317897276,0.9789091181538923,0.17267638578154804,0.9588535754824064,0.927343616409631,0.9432771830880423,0.9348017406659365
17,0.029438063391079558,0.9825990859369147,0.2029175978788377,0.9531782065834279,0.9140509668250347,0.9444002143546436,0.9282156385223836
18,0.034013303204894894,0.9798081965984865,0.21760980983176095,0.9469353007945517,0.9071559620717089,0.9435995480886089,0.9237293655797584
19,0.023479437905603095,0.9861392073125047,0.2673284164521909,0.9341657207718501,0.8783131998816499,0.9456388374247019,0.9092644509547726
20,0.023994602836429582,0.9863639769236533,0.17109030378493445,0.9622587968217934,0.9390021498724836,0.9431082495131111,0.9406126319132199
21,0.021798850979112484,0.986644938937589,0.2690510918925441,0.9462258796821793,0.9098610178472836,0.9390401703043869,0.9223461828871828
22,0.019517950137518968,0.9889675582527909,0.17791710387291781,0.9631101021566402,0.944233275073017,0.9410714347485056,0.9422312943122314
23,0.016578246142696228,0.9902599835168951,0.1679495448495141,0.9611237230419978,0.9316942421502589,0.9454750699347008,0.938031287193598
24,0.01641190076981668,0.9908219075447666,0.17883485041531555,0.9635357548240636,0.9428526302897485,0.9417735401978132,0.9416601367828094
25,0.013569933576257678,0.9916273319847156,0.17127012578915943,0.9641032917139614,0.9393579070451752,0.9458650254538125,0.9423115758507823
26,0.010881101926083181,0.9931632576608975,0.2152207170666096,0.9581441543700341,0.9278727189232207,0.9469635716884629,0.9367001536892926
27,0.008907280010909973,0.9946991833370795,0.3728135561171101,0.9326049943246311,0.8876834038723346,0.9296793720361994,0.9025791893189306
28,0.008835996647941432,0.9945493369296471,0.21606056549404315,0.9588535754824064,0.9298536987948826,0.9464981202260622,0.9375916195153589
29,0.006762516028698756,0.9966846482355586,0.19922114846295955,0.9670828603859251,0.9548665578056363,0.9424639195521425,0.948250602781826
30,0.004638635317501284,0.9970967258559976,0.2082116076269542,0.9658059023836549,0.9525581198646735,0.9422823332724987,0.9470521629923717
31,0.005182849486937904,0.9965348018281261,0.19392778339308442,0.9675085130533485,0.9526450139986852,0.9468904614990769,0.9492517638864002
32,0.003051023958847681,0.9979770734996628,0.1976616488322798,0.9675085130533485,0.9515813816768186,0.9498493684137461,0.9505113654796525
33,0.0024766380495151994,0.9982580355135986,0.21409095245641915,0.9682179341657208,0.9596901841605004,0.9424239917433098,0.9503723439003141
34,0.0025143018041556913,0.9981643815089534,0.2267975377501397,0.9680760499432464,0.9630367483586094,0.9389159659526479,0.9498273673456131
35,0.0019549523726761385,0.9988574211433281,0.2059526463938763,0.9702043132803633,0.964144584806791,0.9450314110475261,0.954120696179395
36,0.0009014315821879185,0.9993256911665542,0.2233572662400314,0.9685017026106697,0.9574642193039403,0.9453984280067543,0.9509857989032585
37,0.0003007988626631023,0.9995691915786319,0.2398632257498073,0.968927355278093,0.9590692044422395,0.9463349120396595,0.9523321157778248
38,0.0006052505115213412,0.9994380759721285,0.231697898401404,0.9703461975028377,0.9663106845542426,0.9438445335975719,0.9546690543079742
39,0.000650340910459072,0.9997752303888514,0.2363977580642008,0.9703461975028377,0.9642434484290443,0.9459591253164991,0.9546948020544644
40,0.00027290866749603895,0.9997752303888514,0.23766891433065074,0.9703461975028377,0.963172705792173,0.9471689124893135,0.9548853240000335
41,5.9717558884451364e-05,0.9999250767962838,0.2492314972923156,0.9717650397275823,0.9667223270569637,0.948519031110572,0.9572764253176684
42,0.00022978212668314492,0.9999812691990709,0.2565776638412163,0.9700624290578888,0.9653871352184163,0.9455104714692105,0.9550263438807377
43,0.00012688750198358055,0.9999063459953548,0.26303425049142054,0.970771850170261,0.9663241382597919,0.9456091744922822,0.9555424099147315
44,4.8240071808072874e-05,0.9999438075972129,0.2728158470668956,0.9700624290578888,0.9652679159288735,0.944275487518897,0.9543541765290217
45,2.8317210877999324e-05,0.9999625383981419,0.2768079328994865,0.9706299659477866,0.9656807328135081,0.9452667748009241,0.955069302749661
46,1.8556090973593703e-05,0.9999812691990709,0.28136139604965227,0.9704880817253121,0.9656872519685846,0.9452470322438682,0.9550543551947284
