epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.6162126465453763,0.8237618940585899,0.216081435738235,0.93288876276958,0.9254110551859794,0.8774483936419512,0.8963724868433522
2,0.12740429735570785,0.9616393196973102,0.16191702212601325,0.9511918274687855,0.9414859889898634,0.9142658821102417,0.9257744999243482
3,0.09476203173116546,0.9716790289952798,0.14810847962689672,0.9541713961407492,0.9241347589059016,0.937193539661326,0.9296267502464123
4,0.08450446218780434,0.974863265153218,0.18505890982170337,0.9501986379114642,0.9311349318317582,0.932290980106545,0.9291450474264188
5,0.08081427823972383,0.9762680752228965,0.17401863278619398,0.9483541430192962,0.9287989606076832,0.9200091606688914,0.9225709072169198
6,0.07318230646382012,0.9778414625009365,0.1469849090317635,0.9614074914869466,0.9435672198900377,0.9375614995821357,0.9396993459055514
7,0.05903301993932712,0.9828613171499213,0.1639537839304287,0.9587116912599319,0.9542907508519244,0.91988373166412,0.9360140620301601
8,0.05167738456402973,0.9845283584326066,0.15342584615675736,0.9577185017026106,0.9336790844254379,0.939593320088928,0.9352758704396879
9,0.04621497369992027,0.9858020528957818,0.1656740396172487,0.96183314415437,0.9550992423883532,0.9263529934775007,0.9392367551559784
10,0.04114692838445015,0.9880497490072675,0.18802693519125005,0.9580022701475596,0.9462112055251232,0.9244154756247117,0.9329032241606473
11,0.03955274112462724,0.988218326215629,0.15862651557652047,0.9611237230419978,0.9553900734263122,0.9248749165232365,0.9395185331242497
12,0.03475279198590512,0.989829175095527,0.15736860111354523,0.9624006810442679,0.9525721691036239,0.9308237055653733,0.9410095430690356
13,0.030641493522092004,0.9907095227391923,0.1452096538181955,0.9670828603859251,0.9601527318053001,0.9369299712482767,0.9480178473618609
14,0.02740653265688361,0.9915336779800704,0.1452397532624532,0.9626844494892168,0.9540811279735646,0.9319203079646204,0.9426181109614814
15,0.02484538000578523,0.9922454484153742,0.16495992185194927,0.9645289443813848,0.9592945994520168,0.9330697847844273,0.9452626781787686
16,0.02287356596304063,0.9930508728553233,0.16340726825350943,0.965522133938706,0.956201788489317,0.9376498163899347,0.9463909942964426
17,0.019490646346423064,0.9943432981194276,0.16077551628459683,0.9648127128263337,0.9482938182539096,0.9443473153292118,0.9457840172667522
18,0.01857576589788245,0.99409979770735,0.15105318230694906,0.9672247446083996,0.956301256615497,0.94404613093078,0.9498632397928245
19,0.014754978126615206,0.9953172997677381,0.16998011559693332,0.9663734392735528,0.9550499963313867,0.9410245802272242,0.9477784841479933
20,0.014971686098487666,0.9953734921705252,0.20613960738803064,0.9612656072644722,0.9426004598145504,0.9434070716360998,0.94196377449996
21,0.01236027968320177,0.9961976474114033,0.17466330316048148,0.9626844494892168,0.947473393903723,0.9393207636646174,0.9426920775040027
22,0.010907729523875205,0.9967221098374166,0.2002854075313176,0.9659477866061293,0.960321420645609,0.9355054734732943,0.946928885360821
23,0.00988281861851509,0.9970405334532104,0.19773102736001638,0.9582860385925085,0.931892971722811,0.9472975760845893,0.9383217076710273
