epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.31492950234665706,0.9060650333408257,0.16063409351021934,0.9501986379114642,0.9241403209021325,0.9315478437972223,0.9266185279868576,0.9266185279868576,529.347065448761,0.01,1,0.9501986379114642,0
1,0.10225827169088314,0.9691316400689294,0.1479543427877599,0.9582860385925085,0.9540439665965869,0.9181847196117956,0.9333163990091363,0.9333163990091363,323.3006293773651,0.01,1,0.9582860385925085,0
2,0.0727202251151337,0.9772982692739941,0.11135861036365335,0.9677922814982974,0.9638393349060594,0.9404276552240555,0.9517595542562081,0.9517595542562081,360.0705842971802,0.01,1,0.9677922814982974,0
3,0.05404437947340073,0.9837416647935866,0.1350547067873151,0.9648127128263337,0.9545186443532451,0.9372581569490777,0.945121989774215,0.945121989774215,268.75299620628357,0.01,0,0.9677922814982974,1
4,0.045577623024494945,0.9860642841087885,0.12940798741871426,0.9635357548240636,0.9621365821325809,0.9307750525898694,0.9452823573681094,0.9452823573681094,177.90576314926147,0.01,0,0.9677922814982974,2
5,0.039790838603094986,0.9883494418221324,0.12201310049758604,0.968927355278093,0.9625372307163732,0.94148200407602,0.9514013814416958,0.9514013814416958,172.4053168296814,0.01,1,0.968927355278093,0
6,0.03539539903847754,0.9895856746834495,0.14390565006595293,0.9632519863791147,0.9464606571499538,0.9420790824241522,0.9427037913488734,0.9427037913488734,202.6289005279541,0.01,0,0.968927355278093,1
7,0.032918645773373806,0.9899602907020304,0.12452445052499374,0.968927355278093,0.9563009791441378,0.9499628398117937,0.952471274499682,0.952471274499682,216.99982857704163,0.01,0,0.968927355278093,2
8,0.03312333157228516,0.9898853674983142,0.15086808045973538,0.963961407491487,0.9492062767075966,0.939907155266453,0.943222354655543,0.943222354655543,182.51483273506165,0.01,0,0.968927355278093,3
9,0.026323853122613684,0.9922829100172323,0.13172722965798256,0.9704880817253121,0.9618969018811283,0.9476566547347497,0.9542578270228034,0.9542578270228034,190.6933732032776,0.01,1,0.9704880817253121,0
10,0.021255344558342913,0.9936502584850528,0.13556150796109556,0.9709137343927355,0.9599868828376902,0.9485944269713752,0.9538960225113802,0.9538960225113802,196.39325189590454,0.01,1,0.9709137343927355,0
11,0.023844621351779276,0.9927511800404585,0.1514158548143803,0.9642451759364359,0.9566619336858234,0.9343901094753951,0.9448689556611604,0.9448689556611604,130.41880106925964,0.01,0,0.9709137343927355,1
12,0.0239710500291716,0.9926387952348843,0.14600298646523485,0.967366628830874,0.955660068636749,0.9460183058415949,0.9504256978906617,0.9504256978906617,135.0578670501709,0.01,0,0.9709137343927355,2
13,0.019124667477420105,0.9945118753277891,0.16705089621770466,0.9646708286038592,0.9484754096214555,0.9423000329274361,0.9445757074955147,0.9445757074955147,152.33117699623108,0.01,0,0.9709137343927355,3
14,0.04269091096258925,0.9873005169701057,0.13311434323498925,0.9666572077185017,0.9536328073728423,0.9448000605752808,0.9484144788612094,0.9484144788612094,131.3602557182312,0.01,0,0.9709137343927355,4
15,0.020094726651077068,0.9937813740915562,0.14537343618417073,0.9690692395005676,0.9532214613434795,0.9492933236910135,0.9505890871441428,0.9505890871441428,145.93367552757263,0.01,0,0.9709137343927355,5
16,0.016230925898776734,0.9947928373417247,0.14248648976274825,0.9699205448354143,0.9626812968667547,0.9459719610354617,0.9540897585464868,0.9540897585464868,183.30590415000916,0.01,0,0.9709137343927355,6
17,0.016252894272487942,0.9947553757398666,0.15260484384521464,0.9683598183881952,0.951332123962008,0.9516950664027964,0.9511689645022,0.9511689645022,232.80011653900146,0.01,0,0.9709137343927355,7
18,0.015434257195677445,0.9952611073649509,0.1750474883072386,0.9629682179341658,0.9538147857279514,0.9343584830224171,0.9432753345608887,0.9432753345608887,198.50409173965454,0.01,0,0.9709137343927355,8
