epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.6126883028917595,0.8220573911740466,0.17448090131248684,0.947644721906924,0.9394964113843863,0.900902724807025,0.9189182036095106
2,0.12453315246257769,0.962332359331685,0.14789640566952014,0.9547389330306469,0.9312189141274773,0.9251765958192358,0.9266078025304237
3,0.0961896893149322,0.9704802577358208,0.16194644749301215,0.951049943246311,0.9362480325932553,0.9164920302239618,0.9238280903579179
4,0.08574005520624754,0.9740203791114108,0.18117440451938277,0.951049943246311,0.957471777767115,0.8980916005746032,0.9256750216305566
5,0.08269016034389934,0.9758372668015284,0.14958472518102614,0.958427922814983,0.945705710398828,0.928206441773955,0.9354669201071483
6,0.07265282527678031,0.9788903873529632,0.1573851699048585,0.9551645856980704,0.9421310651181977,0.9249522986755102,0.9322316902875837
7,0.06081724336000725,0.9822244699183337,0.12626017682516463,0.9624006810442679,0.9473555010075688,0.9380219550571937,0.9420730364431633
8,0.05411362804969455,0.9840975500112384,0.19238369600413466,0.95261066969353,0.9571452099437744,0.899900388011808,0.9246986848237158
9,0.04945970729706177,0.9860080917060013,0.16854101980696898,0.9524687854710556,0.941131978054718,0.9172457964928799,0.9264687602575891
10,0.0440069561830186,0.9871881321645314,0.14038487536643343,0.9628263337116912,0.957849950121644,0.9299452128413667,0.9428857991933147
11,0.04106827116508881,0.9879373642016933,0.15821820217939514,0.963677639046538,0.9596904659339098,0.934330003717185,0.9463643025055224
12,0.03740342794906665,0.9893421742713718,0.14013594472504817,0.9653802497162316,0.9489428787548126,0.9394958783242555,0.9431671085093067
13,0.032461825492149966,0.990597137933618,0.23600576289856615,0.9521850170261067,0.9429285266505275,0.9142057052488536,0.9261923645280693
14,0.03075871947771786,0.9909342923503409,0.19429664169184893,0.9612656072644722,0.9631149969138747,0.9214982301628316,0.940424922101046
15,0.02814045949406709,0.9915711395819286,0.1969141075224363,0.9561577752553916,0.9322289093953096,0.9395221630085427,0.9343364178999116
16,0.02399238192733644,0.9931257960590395,0.16398970248427533,0.9619750283768445,0.9587155024616948,0.9283246868856296,0.9426497762962729
17,0.024471761270534954,0.9927886416423166,0.15823371056715058,0.9641032917139614,0.9514792470205755,0.9383292595633849,0.944415769870273
