epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,0.5846074590565667,0.8355061062411029,0.20769029114303938,0.9333144154370034,0.9202918201299412,0.8847380014411517,0.8971827184328957
2,0.12821754377593209,0.9609088184610773,0.15545679417887553,0.9513337116912599,0.9184229335664732,0.9351738243177516,0.9262651556231885
3,0.09469027001793419,0.9720723758147899,0.19639085968649786,0.9442395005675369,0.9403310109521127,0.8895962740174825,0.9118110232453978
4,0.08545635879953363,0.9743575335281337,0.16282320487409335,0.9581441543700341,0.9514817449412449,0.9189714996663215,0.9336452823195485
5,0.08165226561109476,0.9755375739866636,0.24208627748898406,0.9334562996594779,0.931645270183426,0.8730027211183727,0.8959207752082361
6,0.07101248670066726,0.9789465797557504,0.14231878228083517,0.96183314415437,0.9551400612984149,0.9274850282217492,0.9392602655212311
7,0.06039877940858696,0.9819247771034689,0.15561896011047505,0.9560158910329172,0.9310083719386762,0.9352154474707689,0.9314515477581641
8,0.05307213075158105,0.9845470892335356,0.14580845213659838,0.9624006810442679,0.9545922753479227,0.9305011930781736,0.9417497368270628
9,0.047415744292937156,0.9861953997152918,0.1695017637859583,0.9591373439273553,0.946574312905151,0.9339305756470065,0.9385211150288121
10,0.043276070363726465,0.9871319397617442,0.18163595112564218,0.9527525539160046,0.9314300889218098,0.931402178978178,0.9291195916622211
11,0.03958299840567442,0.988611673035139,0.1376179575306927,0.9646708286038592,0.957467149656642,0.9372430724809105,0.9463602433352052
12,0.03381114362748159,0.9899040982992433,0.14254358752265564,0.9650964812712827,0.9707117464910203,0.9268839317574297,0.9478743291179844
13,0.030159323413731967,0.9911216003596314,0.18557589644182998,0.9581441543700341,0.9539983486053251,0.918805550548282,0.9351422069910021
14,0.027950902724744348,0.9915898703828576,0.18492204973237933,0.9611237230419978,0.9581850226964761,0.9284434175566538,0.9422975616392778
15,0.025572855434739923,0.9920394096051547,0.1658866522572345,0.9642451759364359,0.952176147792548,0.9406502931130302,0.9461234240276521
16,0.024811025693526736,0.9926200644339552,0.1936822586660167,0.958427922814983,0.9541358325156892,0.9197756815467281,0.9346419838935999
17,0.020511562184903683,0.9936315276841238,0.18591958773817463,0.9625425652667423,0.9477716493971515,0.9348772918785159,0.9402917917236723
