epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1,val_f1_macro,epoch_time_seconds,learning_rate_current,is_best,best_val_acc_so_far,patience_counter
0,0.2972533592082476,0.9092867311006219,0.2135886284390216,0.9333144154370034,0.9002977619045648,0.8987973479261476,0.8956195852644747,0.8956195852644747,267.61943554878235,0.001,1,0.9333144154370034,0
1,0.14176062370674963,0.9585861991458755,0.15865367065499897,0.9550227014755959,0.9442133795667701,0.9169124098298324,0.9278986292461197,0.9278986292461197,184.64181232452393,0.001,1,0.9550227014755959,0
2,0.11372330362238048,0.9670899827676631,0.11937482609987811,0.9682179341657208,0.9695141866404898,0.9367340005019543,0.9521300098243972,0.9521300098243972,102.1774115562439,0.001,1,0.9682179341657208,0
3,0.10064314303856454,0.9711545665692665,0.17058968914024097,0.9503405221339387,0.9326959236915576,0.9247214508655625,0.9252621325363376,0.9252621325363376,28.7348530292511,0.001,0,0.9682179341657208,1
4,0.09368188178437903,0.9736270322919008,0.18372496655456055,0.9467934165720772,0.924332755772741,0.9212781433223087,0.9204067734404423,0.9204067734404423,29.064463138580322,0.001,0,0.9682179341657208,2
5,0.085552745826323,0.9758185360005994,0.13450788371632283,0.960272417707151,0.9545352907631083,0.9329014166934186,0.9423504991848515,0.9423504991848515,30.507374048233032,0.001,0,0.9682179341657208,3
6,0.07756421589016615,0.9775792312879299,0.12081480461619921,0.9659477866061293,0.9565417188272498,0.9421883349139653,0.948657056503264,0.948657056503264,32.017038345336914,0.001,0,0.9682179341657208,4
7,0.0742054925286016,0.978796733348318,0.12530194552904625,0.9666572077185017,0.962983553727565,0.9356327791305357,0.9481308619846515,0.9481308619846515,31.149535655975342,0.001,0,0.9682179341657208,5
8,0.06455318189486431,0.9812691990709522,0.13093027986665906,0.9612656072644722,0.9500766318006647,0.9354626513896594,0.9417023595913929,0.9417023595913929,31.73024082183838,0.001,0,0.9682179341657208,6
9,0.06393017969992604,0.9817936614969656,0.14956627439655454,0.9548808172531215,0.9400421509004273,0.9171576024246915,0.9243788808913115,0.9243788808913115,39.270851850509644,0.001,0,0.9682179341657208,7
10,0.06329709359658825,0.9820746235109014,0.11410895390113632,0.9672247446083996,0.9677790074959364,0.9375557817465613,0.9517537862493367,0.9517537862493367,31.193385362625122,0.001,0,0.9682179341657208,8
