epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_macro_precision,val_macro_recall,val_macro_f1
1,1.7883321762870936,0.5080917060013486,1.4420376854370456,0.6235811577752554,0.1922218364932006,0.14153153949422606,0.13542141469891697
2,1.2984588366193592,0.651888064733648,1.2376495082519112,0.6440124858115778,0.3485819770946353,0.19736561986719012,0.19430410356876296
3,1.136353094184623,0.6694200944032367,1.0893714410124957,0.664727582292849,0.6189894393135641,0.2504846301589118,0.2632657358784534
4,1.0260193962778252,0.6839551959241778,0.9975981009980319,0.6800510783200908,0.736869986701068,0.28559012784961557,0.32432382102448026
5,0.9482187480661068,0.6971042181763693,0.9259900584611851,0.6970771850170261,0.7282122122405909,0.3345206496875437,0.38607647177611376
6,0.8922599982418639,0.709953547613696,0.8766626841814134,0.7122587968217934,0.7380546052566447,0.38253396913036447,0.4500392329563985
7,0.8524665499283703,0.7195811792912264,0.8577287442676689,0.7099886492622021,0.7600179949512328,0.36719443705265303,0.42714847800193684
8,0.8244255568111775,0.7289278489548213,0.8241792436791283,0.7321225879682179,0.7476404954095757,0.43969641732851145,0.5114336938868659
9,0.8040109665561563,0.7352775904697685,0.802954575634639,0.7272985244040863,0.7864117415322228,0.4089797932533788,0.48239354381231275
10,0.7876611358933461,0.7384056342249194,0.7869660449208994,0.7338251986379115,0.7609074275897862,0.4404794888444081,0.5109747574495079
11,0.7757404469734561,0.7412339851652057,0.7852008858473367,0.728433598183882,0.7931805417997388,0.41378424345020065,0.49152882205929066
12,0.76508910092663,0.745298568966809,0.768215512256331,0.7410612939841089,0.7616663180776532,0.46154755182215673,0.5336294257207758
13,0.7556682048669565,0.7487450363377538,0.7832707660339944,0.7272985244040863,0.8080916824767358,0.4056016738818255,0.4799145435382106
14,0.746516623867311,0.7520603881021952,0.7515627497302007,0.7457434733257662,0.783375450795505,0.46530464899216223,0.5424045103300653
15,0.7441733828901735,0.7522664269124147,0.7488390993354388,0.7468785471055619,0.7801638830729295,0.4700613223359941,0.5453690801300853
16,0.7349516259285986,0.7551884318573462,0.7423479503755871,0.7482973893303064,0.7882490301576669,0.47187864678161984,0.5502449057822295
17,0.7297276898592235,0.7565370495242376,0.7422649698919909,0.7457434733257662,0.8007568512523924,0.4587845579582703,0.5347003542723856
18,0.7262055406929839,0.7572488199595415,0.7266346001036602,0.7555334846765039,0.7825964126335269,0.49386719560260345,0.5686988790475125
19,0.720291185959132,0.7592904772608077,0.7297117567035328,0.7531214528944381,0.7966276230168488,0.4816971694009185,0.5623593640452371
20,0.7185673868110442,0.7599085936914662,0.7209951505753579,0.7572360953461975,0.7787179822869973,0.4990009560845248,0.5746729645760338
21,0.7154521102640721,0.7622499438075973,0.7142171573916984,0.7620601589103292,0.7707863672445282,0.5195627273173457,0.5932037255942019
22,0.7130049677379946,0.7631115606503334,0.7199439819850548,0.7559591373439274,0.7933076273395909,0.48944950445864044,0.5661893100903405
23,0.713366886707891,0.7628493294373268,0.7147414706050592,0.7592224744608399,0.7853493033532878,0.5036103363244243,0.5769553200921389
24,0.7087467857681518,0.7635798306735596,0.7075121862797833,0.7627695800227015,0.7727731975485478,0.5223137691622072,0.5962723758320264
25,0.7088630896539218,0.7650595639469544,0.7155147023554445,0.7565266742338252,0.8065089914164626,0.48897495452632006,0.5727614230989785
26,0.7046935844217748,0.7652094103543867,0.7041896657592134,0.7664585698070374,0.7650181258090895,0.5363841269010682,0.6081717002564103
27,0.7039577175651033,0.7644039859144377,0.702713481112536,0.7661748013620885,0.7872172956020674,0.5198727335882976,0.5976397185912906
28,0.7020938590268316,0.7646849479283734,0.7055123198221367,0.7639046538024972,0.7983038591568081,0.5144241849351396,0.5950717600674233
29,0.6993121684396938,0.7658837191878325,0.7038916496317468,0.7612088535754824,0.790946723034978,0.5059498791283858,0.58339397922842
30,0.6990423388580995,0.7680002996928149,0.711000359751527,0.7583711691259932,0.8068252749149273,0.4914094713717397,0.5711436409336451
31,0.6981954401268391,0.7663519892110586,0.7139723011675458,0.7556753688989785,0.8062233374194041,0.48493382612717073,0.565005013516211
